"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
camisola-curta-demillus-fashion-030401;;;Tamanho;46;Cor;"Poá (PA)";;;57.99;;0.20;4.00;18.00;24.00;;030401;;;;;;;;;;030401;Feminino;Adulto;
camisola-curta-demillus-fashion-030401;;;Tamanho;48;Cor;"Poá (PA)";;;57.99;;0.20;4.00;18.00;24.00;;030401;;;;;;;;;;030401;Feminino;Adulto;
camisola-curta-demillus-fashion-030401;;;Tamanho;50;Cor;"Poá (PA)";;;57.99;;0.20;4.00;18.00;24.00;;030401;;;;;;;;;;030401;Feminino;Adulto;
pijama-curto-shortdoll-demillus-fashion-020401;"Pijama Curto Shortdoll DeMillus Fashion (020401)";"Noite, Plus Size";Tamanho;42;Cor;"Poá (PA)";;;62.99;;0.20;5.00;20.00;25.00;;020401;;SIM;NÃO;;"lingerie, pijama curto, pijama curto feminino, shortdoll, shortdoll demillus, shortdoll estampa bolinhas, shortdoll estampa poa, shortdoll fashion demillus, shortdoll microfibra, shortdoll plus size";"Pijama Curto Shortdoll DeMillus Fashion";"Pijama Curto Shortdoll DeMillus Fashion, em jersey microfibra, blusa de alcinha, decote V com detalhe em renda. Compre shortdoll na loja on-line Queromania.shop";DeMillus;SIM;020401;Feminino;Adulto;
pijama-curto-shortdoll-demillus-fashion-020401;;;Tamanho;44;Cor;"Poá (PA)";;;62.99;;0.20;5.00;20.00;25.00;;020401;;;;;;;;;;020401;Feminino;Adulto;
pijama-curto-shortdoll-demillus-fashion-020401;;;Tamanho;46;Cor;"Poá (PA)";;;62.99;;0.20;5.00;20.00;25.00;;020401;;;;;;;;;;020401;Feminino;Adulto;
pijama-curto-shortdoll-demillus-fashion-020401;;;Tamanho;48;Cor;"Poá (PA)";;;62.99;;0.20;5.00;20.00;25.00;;020401;;;;;;;;;;020401;Feminino;Adulto;
pijama-curto-shortdoll-demillus-fashion-020401;;;Tamanho;50;Cor;"Poá (PA)";;;62.99;;0.20;5.00;20.00;25.00;;020401;;;;;;;;;;020401;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;"Sutiã Redutor Rantelli DeMillus (061227)";"Sutiãs, Plus Size";Tamanho;44;Cor;"branco 20";;;45.99;;0.13;3.00;13.00;16.00;;061227;;SIM;NÃO;;"sutia, sutia alcas largas, sutia de sustentacao redutor, sutia efeito redutor, sutia plus size, sutia rantelli demillus, sutia redutor, sutia redutor demillus, sutia reforcado, sutia sem aro, sutia sem aro sem bojo, sutia sem bojo, sutia tamanho 52, sutia tamanho 54, sutia tamanho grande";"Sutiã  Redutor Rantelli DeMillus";"Sutiã Redutor Rantelli DeMillus, alças largas tipo camisete, laterais largas para maior conforto. Veste tamanho 44 a 54. Compre sutiã plus size na Queromania.shop";DeMillus;SIM;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;44;Cor;"preto 27";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;44;Cor;"bege-rosado 55";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;46;Cor;"branco 20";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;46;Cor;"preto 27";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;46;Cor;"bege-rosado 55";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;48;Cor;"branco 20";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;48;Cor;"preto 27";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;48;Cor;"bege-rosado 55";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;50;Cor;"branco 20";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;50;Cor;"preto 27";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;50;Cor;"bege-rosado 55";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;52;Cor;"branco 20";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;52;Cor;"preto 27";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;52;Cor;"bege-rosado 55";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;54;Cor;"branco 20";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;54;Cor;"preto 27";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-redutor-rantelli-demillus-061227;;;Tamanho;54;Cor;"bege-rosado 55";;;45.99;;0.13;3.00;13.00;16.00;;061227;;;;;;;;;;061227;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;"Sutiã Meia-taça Com Bojo Desejo DeMillus (067854)";"Sutiãs, Plus Size";Tamanho;42;Cor;"carmim 06";;;55.99;;0.15;13.00;13.00;16.00;;067854;;NÃO;NÃO;;"sutia, sutia demillus, sutia demillus com espuma e aro, sutia meia-taca, sutia meia-taca com bojo e aro, sutia rendado, sutia sem volume";"Sutiã Meia-taça Com Bojo Desejo DeMillus";"Sutiã Meia-taça Com Bojo Desejo DeMillus, com aro, laterais largas, indicado para média e alta sustentação. Compre DeMillus na loja on-line Queromania.shop";DeMillus;SIM;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;42;Cor;"branco 20";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;42;Cor;"preto 27";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;44;Cor;"carmim 06";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;44;Cor;"branco 20";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;44;Cor;"preto 27";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;46;Cor;"carmim 06";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;46;Cor;"branco 20";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;46;Cor;"preto 27";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;48;Cor;"carmim 06";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;48;Cor;"branco 20";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;48;Cor;"preto 27";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;50;Cor;"carmim 06";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;50;Cor;"branco 20";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
sutia-meia-taca-com-bojo-desejo-demillus-067854;;;Tamanho;50;Cor;"preto 27";;;55.99;;0.15;13.00;13.00;16.00;;067854;;;;;;;;;;067854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;"Calcinha Cintura Baixa Desejo DeMillus (054854)";"Calcinhas, Plus Size";Tamanho;PE;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;054854;;NÃO;NÃO;;"calcinha, calcinha cintura baixa, calcinha cintura baixa demillus, calcinha cintura baixa renda, calcinha desejo demillus, calcinha plus size, calcinha plus size grande, calcinha plus size sensual, calcinha sexy, calcinhas";"Calcinha Cintura Baixa Desejo DeMillus";"Calcinha Cintura Baixa Desejo DeMillus, frente em elastano ligth, costas em renda com leve transparência. Compre calcinha na loja Queromania.shop";DeMillus;SIM;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;PE;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;ME;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;ME;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;GR;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;GR;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;EG;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;EG;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;XG;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
calcinha-cintura-baixa-desejo-demillus-054854;;;Tamanho;XG;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;054854;;;;;;;;;;054854;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;"Sutiã Bustiê Intenção DeMillus (067250)";"Sutiãs, Plus Size";Tamanho;42;Cor;"lilás-místico 11";;;72.99;;0.15;13.00;13.00;16.00;;067250;;SIM;NÃO;;"lingerie, lingerie demillus, lingerie plus size, lingerie tamanho grande, sutia bustie, sutia bustie com barbatanas, sutia bustie com bojo e aro, sutia bustie demillus, sutia bustie sem volume extra, sutia tomara que caia";"Sutiã Bustiê Intenção DeMillus";"Sutiã Bustiê Intenção DeMillus, com bojo e aro, barbatanas laterais para melhor sustentação. Alças removíveis. Compre lingerie na Queromania.shop";DeMillus;SIM;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;42;Cor;"branco 20";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;42;Cor;"preto 27";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;44;Cor;"lilás-místico 11";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;44;Cor;"branco 20";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;44;Cor;"preto 27";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;46;Cor;"lilás-místico 11";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;46;Cor;"branco 20";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;46;Cor;"preto 27";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;48;Cor;"lilás-místico 11";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;48;Cor;"branco 20";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;48;Cor;"preto 27";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;50;Cor;"lilás-místico 11";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;50;Cor;"branco 20";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
sutia-bustie-intencao-demillus-067250;;;Tamanho;50;Cor;"preto 27";;;72.99;;0.15;13.00;13.00;16.00;;067250;;;;;;;;;;067250;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;"Body Feminino Marilyn DeMillus (098227)";"Leggings e Bodies, Plus Size";Tamanho;42;Cor;"branco 20";;;80.99;;0.20;5.00;18.00;24.00;;098227;;SIM;NÃO;;"body, body feminino demillus, body feminino manga curta, body manga curta, body manga curta demillus, body preto, body sem bojo, body transpassado, body verde, body vermelho, bore feminino, boris feminino";"Body Feminino Marilyn DeMillus";"Body Feminino Marilyn DeMillus, modelo transpassado com manga curta, sem bojo, para ser usado com o bustiê de sua preferência. Fecho entre as pernas. Compre Body Feminino na Queromania.shop";DeMillus;SIM;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;42;Cor;"preto 27";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;42;Cor;"vinho-barolo 50";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;42;Cor;"terra 56";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;44;Cor;"branco 20";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;44;Cor;"preto 27";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;44;Cor;"vinho-barolo 50";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;44;Cor;"terra 56";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;46;Cor;"branco 20";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;46;Cor;"preto 27";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;46;Cor;"vinho-barolo 50";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;46;Cor;"terra 56";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;48;Cor;"branco 20";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;48;Cor;"preto 27";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;48;Cor;"vinho-barolo 50";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;48;Cor;"terra 56";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;50;Cor;"branco 20";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;50;Cor;"preto 27";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;50;Cor;"vinho-barolo 50";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
body-feminino-marilyn-demillus-098227;;;Tamanho;50;Cor;"terra 56";;;80.99;;0.20;5.00;18.00;24.00;;098227;;;;;;;;;;098227;Feminino;Adulto;
camisete-shadow-demillus-093282;"Camisete Shadow DeMillus (093282)";"Acessórios, Plus Size";Tamanho;"A (veste 42 e 44)";Cor;"preto 27";;;34.99;;0.15;4.00;18.00;24.00;;093282;;NÃO;NÃO;;"blusa de alcinha, camiseta alcinha plus size, camisete basica, camisete demillus, camisete microfibra";"Camisete Shadow DeMillus";"Camisete Shadow DeMillus, em microfibra elástica, leve e confortável. Sem aro, sem espuma, alças finas sem regulagem. Ideal para noites de sono tranquilas ou para compor looks com camisas transparentes. Compre camisete feminino na Queromania.shop";DeMillus;SIM;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"A (veste 42 e 44)";Cor;"vinho-barolo 50";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"A (veste 42 e 44)";Cor;"bege-rosado 55";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"B (veste 46 e 48)";Cor;"preto 27";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"B (veste 46 e 48)";Cor;"vinho-barolo 50";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"B (veste 46 e 48)";Cor;"bege-rosado 55";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"C (veste 50 e 52)";Cor;"preto 27";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"C (veste 50 e 52)";Cor;"vinho-barolo 50";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
camisete-shadow-demillus-093282;;;Tamanho;"C (veste 50 e 52)";Cor;"bege-rosado 55";;;34.99;;0.15;4.00;18.00;24.00;;093282;;;;;;;;;;093282;Feminino;Adulto;
sutia-reforcado-ultraleve-plus-demillus-061156;"Sutiã Reforçado Ultraleve Plus DeMillus (061156)";"Sutiãs, Plus Size";Tamanho;"UN ( veste do 48 a 52 )";Cor;"pérola 14";;;53.99;;0.12;4.00;13.00;14.00;;061156;;SIM;NÃO;;"sutia plus sem costura, sutia plus size, sutia pos-mastectomia, sutia reforcado, sutia reforcado pos-mastectomia, sutia ultraleve, sutia ultraleve alcas largas, sutia ultraleve demillus plus size, sutia ultraleve plus, sutia ultraleve reforcado";"Sutiã Reforçado Ultraleve Plus ";"Sutiã Reforçado Ultraleve Plus, indicado para Pós-mastectomia, possui abertura que permite encaixe de prótese mamária ou espuma removível (não incluídas). Alças largas e taças duplas, para maior sustentação. Fecho triplo. Compre sutiã plus size na Queromania.shop";DeMIllus;SIM;061156;Feminino;Adulto;
sutia-reforcado-ultraleve-plus-demillus-061156;;;Tamanho;"UN ( veste do 48 a 52 )";Cor;"preto 27";;;53.99;;0.12;4.00;13.00;14.00;;061156;;;;;;;;;;061156;Feminino;Adulto;
sutia-reforcado-ultraleve-plus-demillus-061156;;;Tamanho;"UN ( veste do 48 a 52 )";Cor;"vinho-barolo 50";;;53.99;;0.12;4.00;13.00;14.00;;061156;;;;;;;;;;061156;Feminino;Adulto;
sutia-reforcado-ultraleve-plus-demillus-061156;;;Tamanho;"UN ( veste do 48 a 52 )";Cor;"bege-rosado 55";;;53.99;;0.12;4.00;13.00;14.00;;061156;;;;;;;;;;061156;Feminino;Adulto;
sutia-reforcado-ultraleve-plus-demillus-061156;;;Tamanho;"UN ( veste do 48 a 52 )";Cor;"salmão 87";;;53.99;;0.12;4.00;13.00;14.00;;061156;;;;;;;;;;061156;Feminino;Adulto;
calcinha-cavada-super-elastica-grenade-demillus-056110;"Calcinha Cavada Super Elástica Grenade DeMillus (056110)";"Calcinhas, Plus Size";Tamanho;"UN ( veste PE a XG )";Cor;"marinho 15";;;24.99;;0.07;3.00;12.00;16.00;;056110;;SIM;NÃO;;"calcinha basica, calcinha basica demillus, calcinha cintura alta, calcinha grenade demillus, calcinha nude, calcinha plus size, calcinha plus size preta, calcinha super elastica, calcinhas";"Calcinha Cavada Super Elástica Grenade DeMillus";"Calcinha Cavada Super Elástica Grenade DeMillus, em viscose elástica, cintura alta, lateral larga. Leve e confortável para o dia-a-dia. Compre calcinhas na Queromania.shop";DeMillus;SIM;056110;Feminino;Adulto;
calcinha-cavada-super-elastica-grenade-demillus-056110;;;Tamanho;"UN ( veste PE a XG )";Cor;"preto 27";;;24.99;;0.07;3.00;12.00;16.00;;056110;;;;;;;;;;056110;Feminino;Adulto;
calcinha-cavada-super-elastica-grenade-demillus-056110;;;Tamanho;"UN ( veste PE a XG )";Cor;"vinho-barolo 50";;;24.99;;0.07;3.00;12.00;16.00;;056110;;;;;;;;;;056110;Feminino;Adulto;
calcinha-cavada-super-elastica-grenade-demillus-056110;;;Tamanho;"UN ( veste PE a XG )";Cor;"bege-rosado 55";;;24.99;;0.07;3.00;12.00;16.00;;056110;;;;;;;;;;056110;Feminino;Adulto;
calcinha-cavada-super-elastica-grenade-demillus-056110;;;Tamanho;"UN ( veste PE a XG )";Cor;"orquídea 88";;;24.99;;0.07;3.00;12.00;16.00;;056110;;;;;;;;;;056110;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;"Sutiã Reforçado Angelet DeMillus (061388)";"Sutiãs, Plus Size, Ofertas";Tamanho;44;Cor;"lilás-místico 11";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;NÃO;NÃO;;"lingerie, plus size, sutia, sutia angelet, sutia cotton e renda, sutia demillus preto, sutia plus size, sutia plus size demillus, sutia reforcado, sutia sem aro, sutia sustentacao";"Sutiã Reforçado Angelet DeMillus";"Sutiã Reforçado Angelet DeMillus, em cotton elástico. Sem espuma e sem aro. Taças em renda forradas de cotton elástico. Compre sutiã plus size na Queromania.shop";DeMIllus;SIM;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;44;Cor;"preto 27";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;46;Cor;"lilás-místico 11";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;46;Cor;"preto 27";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;48;Cor;"lilás-místico 11";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;48;Cor;"preto 27";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;50;Cor;"lilás-místico 11";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;50;Cor;"preto 27";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;52;Cor;"lilás-místico 11";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;52;Cor;"preto 27";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
sutia-reforcado-angelet-demillus-061388;;;Tamanho;54;Cor;"lilás-místico 11";;;44.99;41.99;0.15;5.00;13.00;14.00;;061388;;;;;;;;;;061388;Feminino;Adulto;
